"low_curve";"up_curve"
"64";13.6341716883075;13.761368472696
"65";13.6307195389317;13.7585162134538
"66";13.6303458413448;13.7548197122554
"67";13.6252645717069;13.750519491279
"68";13.6221158814839;13.7468974416803
"69";13.6172356330254;13.7371118068478
"70";13.6136016103809;13.7347931594156
"71";13.6113780799256;13.732131142225
"72";13.6071921429719;13.7282848420842
"73";13.6054341808763;13.7224338353565
"74";13.6043120170895;13.7150780979043
"75";13.6017839074811;13.7147912803127
"76";13.5990221539552;13.7127185354034
"77";13.5941824084267;13.7085226828473
"78";13.5940811059533;13.7037250144598
"79";13.5934847114397;13.7050966223253
"80";13.5929188137164;13.7022590739307
"81";13.5921063408983;13.700246712053
"82";13.5890623227299;13.6940072004858
"83";13.5864677593916;13.6906423732597
"84";13.5818710277521;13.6891703934993
"85";13.5813956779518;13.6838271950022
"86";13.5790151221887;13.6810855862534
"87";13.5757939542703;13.679873118411
"88";13.5749584525869;13.6782305127045
"89";13.5727334988607;13.6745843805636
"90";13.5729349404922;13.6708559956671
"91";13.5722323246087;13.6696428775483
"92";13.5706408027379;13.6668813476887
"93";13.5698909470464;13.6658991826736
"94";13.5654157208022;13.6626981034608
"95";13.5681541441823;13.6613637649022
"96";13.5671025495811;13.6597239862958
"97";13.5637326100201;13.6580761418099
"98";13.5634577374649;13.6552525348077
"99";13.5629317016336;13.6535718326315
"100";13.5582726468732;13.6517974274931
"101";13.5572574934163;13.649925504304
"102";13.5558272775226;13.6478212626302
"103";13.5534194494481;13.6457754504077
"104";13.5518913531716;13.6428069818067
"105";13.5502551591152;13.6405805169472
"106";13.5495890748901;13.6421248970792
"107";13.5503329864895;13.6394819830235
"108";13.5471842529057;13.6353100708407
"109";13.5470656483143;13.6338879988157
"110";13.546974352361;13.6331569615086
"111";13.5453601315098;13.6314485939018
"112";13.5437088100748;13.6303908706667
"113";13.5415258675821;13.6268912368117
"114";13.5408809055776;13.6254609550306
"115";13.5405873380083;13.6220254500721
"116";13.541963263446;13.6200256733922
"117";13.539001080944;13.6183528362287
"118";13.5401243187927;13.617435673115
"119";13.538726720784;13.6141087843135
"120";13.5379181018224;13.6128084745202
"121";13.5385974147275;13.6112227472618
"122";13.5389269138858;13.6091877517351
"123";13.5373065833884;13.6086076581652
"124";13.5380090947611;13.6100832825022
"125";13.5359519213397;13.6092475884765
"126";13.535274671739;13.606482453456
"127";13.5333089370572;13.6049682961815
"128";13.5328907767925;13.6027519965332
"129";13.5325385337037;13.6011235247541
"130";13.5323319260593;13.5993620288621
"131";13.5303042547271;13.5984479178485
"132";13.5309612892167;13.5975859049319
"133";13.5290461892583;13.5964157280972
"134";13.5291895437811;13.5947568048895
"135";13.5287052644662;13.5940341533402
"136";13.5286744269656;13.5931414399722
"137";13.5279594058607;13.5917591156224
"138";13.527876600835;13.5906279208515
"139";13.5278009215239;13.5892790344332
"140";13.526020520825;13.5870409892169
"141";13.5264560071175;13.5867441563108
"142";13.525947411545;13.5859965906914
"143";13.5242161820185;13.5841758326554
"144";13.5237534761259;13.5833822874369
"145";13.5243191457963;13.5823199183828
"146";13.5232357095075;13.5818820928316
"147";13.522645340888;13.5815429035887
"148";13.5226551250178;13.5813055575692
"149";13.5223835071975;13.5810071294463
"150";13.521874538087;13.5799754991802
"151";13.5235435456596;13.5774056487315
"152";13.5223802261205;13.5774145731087
"153";13.5228033684144;13.5742694518519
"154";13.5218013302172;13.5724126871673
"155";13.5216164528414;13.5730631164625
"156";13.5203830526549;13.5716495023667
"157";13.5202099836142;13.5710721010407
"158";13.5206092919892;13.5686492207286
"159";13.519467088123;13.5669269368157
"160";13.5198975324211;13.566123996597
"161";13.5186048722147;13.5665393626844
"162";13.5188200975117;13.5657484734356
"163";13.5191862139671;13.5619150654974
"164";13.5179520699951;13.5611609388416
"165";13.5186877447978;13.5606711546687
"166";13.5161083626823;13.5590038358493
"167";13.5161185109483;13.5580168950212
"168";13.5157475003045;13.5571423114587
"169";13.5152987388755;13.5569953245211
"170";13.5165221789861;13.5553178815404
"171";13.5167630358932;13.5543838491699
"172";13.5162705650827;13.553792882374
"173";13.5165872566623;13.5532079722561
"174";13.5165641793821;13.5526361630657
"175";13.5167801242751;13.5512060943671
"176";13.5157311943816;13.5510180384547
"177";13.5150989689764;13.5498384936661
"178";13.5155414794854;13.5481849308259
"179";13.5150564228082;13.5468556202494
"180";13.5155093061911;13.5467585339656
"181";13.5163611827122;13.5454259197932
"182";13.5167565000959;13.5450132750245
"183";13.5166559452182;13.5447957320619
"184";13.5165772017698;13.5443077619468
"185";13.5160562354475;13.5432530052324
"186";13.5162251834982;13.5413359563989
"187";13.5164407759157;13.5410439776352
"188";13.5162089505019;13.5394733918049
"189";13.5151434471537;13.5383730202018
"190";13.5157812575535;13.5372732891689
"191";13.5152066957101;13.5360413651425
"192";13.5159098054089;13.5349995651922
"193";13.5157978207412;13.5333067537217
"194";13.5166097539516;13.5328056941342
"195";13.5165719152559;13.5311562436554
"196";13.5170600961784;13.5302549595289
"197";13.5174097145779;13.5287321441565
"198";13.5175480980727;13.5272416102605
"199";13.5188399830976;13.5250879981991
"200";13.5217233519715;13.5217233519715
